code,meigara,kana,kuramoto,ken,shi,address
1288,白龍,はくりゅう,吉田酒造,福井県,吉田郡,福井県吉田郡永平寺町北島7-22
1290,旭泉,あさいずみ,吉田酒造,福井県,吉田郡,福井県吉田郡永平寺町北島7-22
1289,四季物語,しきものがたり,吉田酒造,福井県,吉田郡,福井県吉田郡永平寺町北島7-22
2822,紗利,さり,毛利酒造,福井県,福井市,福井県福井市東郷二ヶ町36-29
2602,越の桂月,こしのけいげつ,毛利酒造,福井県,福井市,福井県福井市東郷二ヶ町36-29
1059,越前屋安兵衛,,安本酒造,福井県,福井市,福井県福井市安原町7-4
1058,雪中花,せっちゅうか,安本酒造,福井県,福井市,福井県福井市安原町7-4
1061,白岳仙,はくがくせん,安本酒造,福井県,福井市,福井県福井市安原町7-4
1060,秘蔵,,安本酒造,福井県,福井市,福井県福井市安原町7-4
2603,国府司,こくふし,安本酒造,福井県,福井市,福井県福井市安原町7-4
1719,明乃鶴,あけのつる,力泉酒造,福井県,福井市,福井県福井市島山梨子20-10
2601,粋星,いきぼし,伊藤酒造,福井県,福井市,福井県福井市江上町44-65
1658,越の鷹,こしのたか,伊藤酒造,福井県,福井市,福井県福井市江上町44-65
665,明星,みょうじょう,吉田金右衛門商店,福井県,福井市,福井県福井市佐野町21-81
664,雲乃井,くものい,吉田金右衛門商店,福井県,福井市,福井県福井市佐野町21-81
1602,天津神力,あまつしんりき,西岡河村酒造,福井県,福井市,福井県福井市甑谷町1-1
113,月丸,つきまる,西岡河村酒造,福井県,福井市,福井県福井市甑谷町1-1
2934,天乃姫,あまのひめ,西岡河村酒造,福井県,福井市,福井県福井市甑谷町1-1
2933,谷の井,たにのい,西岡河村酒造,福井県,福井市,福井県福井市甑谷町1-1
2932,一富士,いちふじ,西岡河村酒造,福井県,福井市,福井県福井市甑谷町1-1
1128,吉野盛,よしのざかり,中村酒造,福井県,勝山市,福井県勝山市
672,伝心,でんしん,一本義久保本店,福井県,勝山市,福井県勝山市
1083,一本義,いっぽんぎ,一本義久保本店,福井県,勝山市,福井県勝山市
1715,宇治川,うじがわ,佐々木酒造,福井県,勝山市,福井県勝山市
668,一乃谷,いちのたに,宇野酒造場,福井県,大野市,福井県大野市本町3-4
669,源平,げんぺい,源平酒造,福井県,大野市,福井県大野市要町1-33
670,花垣,はながき,南部酒造場,福井県,大野市,福井県大野市元町6-10
671,真名鶴,まなつる,真名鶴酒造,福井県,大野市,福井県大野市明倫町11-3
1484,福寿杯,ふくじゅはい,敦賀酒造,福井県,敦賀市,福井県敦賀市相生町21-10
1560,寿喜娘,すきむすめ,寿喜娘酒造,福井県,越前市,福井県越前市
1559,三田村,みたむら,寿喜娘酒造,福井県,越前市,福井県越前市
1713,一献の春,いっこんのはる,タナベ,福井県,越前市,福井県越前市家久町89-22
1721,関西,かんさい,片山酒造,福井県,越前市,福井県越前市余田町51-18
674,梵,ぼん,加藤吉平商店,福井県,鯖江市,福井県鯖江市吉江町1-11
1730,黄金宝船,おうごんたからぶね,金鱗酒造,福井県,鯖江市,福井県鯖江市舟枝町5-14
1726,七ツ星,ななつぼし,井波酒造,福井県,鯖江市,福井県鯖江市有定町1-1-22
1720,華燭,かしょく,豊酒造,福井県,鯖江市,福井県鯖江市下野田町38-70
1722,飛鳥井,あすかい,丹生酒造,福井県,丹生郡,福井県丹生郡越前町天王18-3
1723,富士の関,ふじのせき,朝日酒造,福井県,丹生郡,福井県丹生郡越前町西田中11-53
3097,稚桜,わかさくら,わかさ冨士,福井県,小浜市,福井県小浜市
3098,岳颪,やまおろし,わかさ冨士,福井県,小浜市,福井県小浜市
677,わかさ,わかさ,わかさ冨士,福井県,小浜市,福井県小浜市
3725,わかさ,わかさ,小浜酒造,福井県,小浜市,福井県小浜市中井18-34
1716,若狭井,わかさい,若狭井酒造,福井県,小浜市,福井県小浜市
1717,華州,かしゅう,増永酒造,福井県,福井市,福井県福井市
662,福千歳,ふくちとせ,田嶋酒造,福井県,福井市,福井県福井市桃園1-3-10
661,小春日和,こはるびより,池田酒造,福井県,福井市,福井県福井市本堂町70-1
660,天下取,てんかとり,池田酒造,福井県,福井市,福井県福井市本堂町70-1
673,聖乃御代,ひじりのみよ,北善商店,福井県,南条郡,福井県南条郡南越前町今庄81-3
2604,鳴り瓢,なりひさご,堀口酒造,福井県,南条郡,福井県南条郡南越前町今庄76-1-2
1728,百貴船,ももきぶね,畠山酒造,福井県,南条郡,福井県南条郡南越前町今庄109-14
1729,雪きらら,ゆききらら,畠山酒造,福井県,南条郡,福井県南条郡南越前町今庄109-14
1727,白駒,はくこま,白駒酒造,福井県,南条郡,福井県南条郡南越前町今庄82-24
1718,福喜久,ふくきく,坪三酒造,福井県,坂井市,福井県坂井市春江町高江24-38
3064,越乃泉,こしのいずみ,越前酒造,福井県,あわら市,福井県あわら市北5-86
675,早瀬浦,はやせうら,三宅彦右衛門酒造,福井県,三方郡,福井県三方郡美浜町早瀬21-7
676,若狭菊,わかさきく,若狭菊酒造,福井県,三方郡,福井県三方郡
1485,加茂栄,かもさかえ,鳥浜酒造,福井県,三方上中郡,福井県三方上中郡若狭町鳥浜59-30
2606,若狭自慢,わかさじまん,鳥浜酒造,福井県,三方上中郡,福井県三方上中郡若狭町鳥浜59-30
2605,鳥浜,,鳥浜酒造,福井県,三方上中郡,福井県三方上中郡若狭町鳥浜59-30
1609,白隠正宗,はくいんまさむね,高嶋酒造,静岡県,沼津市,静岡県沼津市原354-1
3509,鶴生,かくせい,万大醸造,静岡県,伊豆市,静岡県伊豆市年川34
3821,天城隧道,あまぎずいどう,万大醸造,静岡県,伊豆市,静岡県伊豆市年川34
721,下田美人,しもだびじん,万大醸造,静岡県,伊豆市,静岡県伊豆市年川34
719,あらばしり,あらばしり,万大醸造,静岡県,伊豆市,静岡県伊豆市年川34
720,萬燿,ばんよう,万大醸造,静岡県,伊豆市,静岡県伊豆市年川34
2210,脇田屋,わきたや,万大醸造,静岡県,伊豆市,静岡県伊豆市年川34
3506,伊豆の里,いずのさと,万大醸造,静岡県,伊豆市,静岡県伊豆市年川34
3507,豊楽,ほうらく,万大醸造,静岡県,伊豆市,静岡県伊豆市年川34
3508,大沢里,おおそうり,万大醸造,静岡県,伊豆市,静岡県伊豆市年川34
2026,金明,きんめい,根上酒造店,静岡県,御殿場市,静岡県御殿場市保土沢850-4
3731,裏高砂,うらたかさご,富士高砂酒造,静岡県,富士宮市,静岡県富士宮市宝町9-25
1246,駿州中屋,すんしゅうなかや,富士高砂酒造,静岡県,富士宮市,静岡県富士宮市宝町9-25
1247,琉の扇,りゅうのおうぎ,富士高砂酒造,静岡県,富士宮市,静岡県富士宮市宝町9-25
1245,高砂,たかさご,富士高砂酒造,静岡県,富士宮市,静岡県富士宮市宝町9-25
1919,富士正,ふじまさ,富士正酒造,静岡県,富士宮市,静岡県富士宮市根原450-1
1918,千代の峯,ちよのみね,富士正酒造,静岡県,富士宮市,静岡県富士宮市根原450-1
1916,白糸,しらいと,牧野酒造,静岡県,富士宮市,静岡県富士宮市下条1037
1917,富士山,ふじさん,牧野酒造,静岡県,富士宮市,静岡県富士宮市下条1037
1287,下田富士,しもだふじ,富士錦酒造,静岡県,富士宮市,静岡県富士宮市上柚野532
3314,あたみ,あたみ,富士錦酒造,静岡県,富士宮市,静岡県富士宮市上柚野532
1248,富士錦,ふじにしき,富士錦酒造,静岡県,富士宮市,静岡県富士宮市上柚野532
2027,君盃,くんぱい,君盃酒造,静岡県,静岡市駿河区,静岡県静岡市駿河区手越302
2032,喜平,きへい,静岡平喜酒造,静岡県,静岡市駿河区,静岡県静岡市駿河区丸子新田1-1
3336,享和東鶴,きょうわあずまづる,多々良酒造場,静岡県,焼津市,静岡県焼津市
728,初亀,はつかめ,初亀醸造,静岡県,藤枝市,静岡県藤枝市岡部町岡部744
716,満寿一,ますいち,満寿一酒造,静岡県,静岡市,静岡県静岡市
1387,英君,えいくん,英君酒造,静岡県,静岡市,静岡県静岡市清水区由比入山2152
3500,天満月,あまみつき,神沢川酒造場,静岡県,静岡市,静岡県静岡市清水区由比181
2978,呂,ろ,神沢川酒造場,静岡県,静岡市,静岡県静岡市清水区由比181
1102,正雪,しょうせつ,神沢川酒造場,静岡県,静岡市,静岡県静岡市清水区由比181
715,萩錦,はぎにしき,萩錦酒造,静岡県,静岡市駿河区,静岡県静岡市駿河区西脇381
2029,萩の蔵,はぎのくら,駿河酒造場,静岡県,静岡市駿河区,静岡県静岡市駿河区西脇25-1
2030,天虹,てんこう,駿河酒造場,静岡県,静岡市駿河区,静岡県静岡市駿河区西脇25-1
2928,道草吉宗,みちくさよしむね,駿河酒造場,静岡県,静岡市駿河区,静岡県静岡市駿河区西脇25-1
2031,忠正,ちゅうまさ,駿河酒造場,静岡県,静岡市駿河区,静岡県静岡市駿河区西脇25-1
3229,鞠子の宿,まりこのしゅく,駿河酒造場,静岡県,静岡市駿河区,静岡県静岡市駿河区西脇25-1
2028,曽我鶴,そがつる,駿河酒造場,静岡県,静岡市駿河区,静岡県静岡市駿河区西脇25-1
717,静ごころ,しずごころ,三和酒造,静岡県,静岡市清水区,静岡県静岡市清水区西久保501-10
2619,羽衣の舞,はごろものまい,三和酒造,静岡県,静岡市清水区,静岡県静岡市清水区西久保501-10
718,臥龍梅,がりゅうばい,三和酒造,静岡県,静岡市清水区,静岡県静岡市清水区西久保501-10
725,磯自慢,いそじまん,磯自慢酒造,静岡県,焼津市,静岡県焼津市鰯ヶ島307
724,杉錦,すぎにしき,杉井酒造,静岡県,藤枝市,静岡県藤枝市小石川町4-6-4
722,喜久酔,,青島酒造,静岡県,藤枝市,静岡県藤枝市上青島246
3334,士魂,しこん,岩本酒造,静岡県,藤枝市,静岡県藤枝市
3335,松若緑,まつわかみどり,岩本酒造,静岡県,藤枝市,静岡県藤枝市
2980,シダ シードル,しだ しーどる,志太泉酒造,静岡県,藤枝市,静岡県藤枝市宮原423-22-1
3505,身上起,しんしょうおこし,志太泉酒造,静岡県,藤枝市,静岡県藤枝市宮原423-22-1
723,志太泉,しだいずみ,志太泉酒造,静岡県,藤枝市,静岡県藤枝市宮原423-22-1
727,おんな泣かせ,おんななかせ,大村屋酒造場,静岡県,島田市,静岡県島田市本通1-1-8
2752,鬼乙女,おにおとめ,大村屋酒造場,静岡県,島田市,静岡県島田市本通1-1-8
726,若竹,わかたけ,大村屋酒造場,静岡県,島田市,静岡県島田市本通1-1-8
3689,浜名桜,はまなざくら,浜松酒造,静岡県,浜松市,静岡県浜松市天神町3-57
1227,出世城,しゅっせじょう,浜松酒造,静岡県,浜松市,静岡県浜松市天神町3-57
3256,Ten-Teki,てんてき,浜松酒造,静岡県,浜松市,静岡県浜松市天神町3-57
1593,花の舞,はなのまい,花の舞酒造,静岡県,浜松市,静岡県浜松市浜北区宮口632
1573,国香,,国香酒造,静岡県,袋井市,静岡県袋井市山田537
731,葵天下,あおいてんか,山中酒造,静岡県,掛川市,静岡県掛川市横須賀61
729,開運,かいうん,土井酒造場,静岡県,掛川市,静岡県掛川市小貫633
3213,あさば一万石,あさばいちまんごく,土井酒造場,静岡県,掛川市,静岡県掛川市小貫633
3358,高天神,たかてんじん,土井酒造場,静岡県,掛川市,静岡県掛川市小貫633
3359,遠州灘,えんしゅうなだ,土井酒造場,静岡県,掛川市,静岡県掛川市小貫633
3214,御日待家,おひまちや,土井酒造場,静岡県,掛川市,静岡県掛川市小貫633
1224,熊鯨,くまくじら,土井酒造場,静岡県,掛川市,静岡県掛川市小貫633
2035,鷹松,たかまつ,石川酒造,静岡県,御前崎市,静岡県御前崎市合戸1319
2927,今の浦,いまのうら,千寿酒造,静岡県,磐田市,静岡県磐田市中泉2914-6
2033,千寿,せんじゅ,千寿酒造,静岡県,磐田市,静岡県磐田市中泉2914-6
730,小夜衣,さよごろも,森本酒造,静岡県,菊川市,静岡県菊川市堀之内1477
2620,Ｈ．森本,もりもと,森本酒造,静岡県,菊川市,静岡県菊川市堀之内1477
2034,松若,まつわか,白松酒造,静岡県,菊川市,静岡県菊川市加茂750
678,日の出鶴,ひのでつる,足立酒造,岐阜県,岐阜市,岐阜県岐阜市琴塚3-21-10
679,金華山,きんかざん,足立酒造,岐阜県,岐阜市,岐阜県岐阜市琴塚3-21-10
1541,濃姫,のうひめ,日本泉酒造,岐阜県,岐阜市,岐阜県岐阜市加納清水町3-8-2
1542,織田信長,おだのぶなが,日本泉酒造,岐阜県,岐阜市,岐阜県岐阜市加納清水町3-8-2
2773,撫瓜,なでか,日本泉酒造,岐阜県,岐阜市,岐阜県岐阜市加納清水町3-8-2
1540,日本泉,にほんいずみ,日本泉酒造,岐阜県,岐阜市,岐阜県岐阜市加納清水町3-8-2
2909,豊臣秀吉,とよとみひでよし,日本泉酒造,岐阜県,岐阜市,岐阜県岐阜市加納清水町3-8-2
3373,根尾泉,ねおいずみ,柴田酒造,岐阜県,本巣郡,岐阜県本巣郡北方町北方1512
1769,杉乃井,すぎのい,杉原酒造,岐阜県,揖斐郡,岐阜県揖斐郡大野町下磯1
1768,射美,いび,杉原酒造,岐阜県,揖斐郡,岐阜県揖斐郡大野町下磯1
1700,揖斐川,いびがわ,杉原酒造,岐阜県,揖斐郡,岐阜県揖斐郡大野町下磯1
1699,千代乃花,ちよのはな,杉原酒造,岐阜県,揖斐郡,岐阜県揖斐郡大野町下磯1
1108,房島屋,ぼうじまや,所酒造,岐阜県,揖斐郡,岐阜県揖斐郡揖斐川町三輪537-1
1109,揖斐の蔵,いびのくら,所酒造,岐阜県,揖斐郡,岐阜県揖斐郡揖斐川町三輪537-1
688,富久若松,ふくわかまつ,池田屋酒造,岐阜県,揖斐郡,岐阜県揖斐郡揖斐川町三輪612-1
689,甕口,かめぐち,池田屋酒造,岐阜県,揖斐郡,岐阜県揖斐郡揖斐川町三輪612-1
680,達磨正宗,だるままさむね,白木恒助商店,岐阜県,岐阜市,岐阜県岐阜市門屋門61
695,睦鳥,むつみどり,松井屋酒造場,岐阜県,加茂郡,岐阜県加茂郡富加町加治田688-2
694,加治田城,かじたじょう,松井屋酒造場,岐阜県,加茂郡,岐阜県加茂郡富加町加治田688-2
693,半布里戸籍,はぶりこせき,松井屋酒造場,岐阜県,加茂郡,岐阜県加茂郡富加町加治田688-2
1968,百春,ひゃくしゅん,小坂酒造場,岐阜県,美濃市,岐阜県美濃市相生町2267
2943,さんやほう,さんやほう,小坂酒造場,岐阜県,美濃市,岐阜県美濃市相生町2267
2056,積翠,せきすい,平野本店,岐阜県,郡上市,岐阜県郡上市八幡町本町865-1
